0.000000	1.000000
0.001000	0.998001
0.002000	0.996004
0.003000	0.994009
0.004000	0.992016
0.005000	0.990025
0.006000	0.988036
0.007000	0.986049
0.008000	0.984064
0.009000	0.982081
0.010000	0.980100
0.011000	0.978121
0.012000	0.976144
0.013000	0.974169
0.014000	0.972196
0.015000	0.970225
0.016000	0.968256
0.017000	0.966289
0.018000	0.964324
0.019000	0.962361
0.020000	0.960400
0.021000	0.958441
0.022000	0.956484
0.023000	0.954529
0.024000	0.952576
0.025000	0.950625
0.026000	0.948676
0.027000	0.946729
0.028000	0.944784
0.029000	0.942841
0.030000	0.940900
0.031000	0.938961
0.032000	0.937024
0.033000	0.935089
0.034000	0.933156
0.035000	0.931225
0.036000	0.929296
0.037000	0.927369
0.038000	0.925444
0.039000	0.923521
0.040000	0.921600
0.041000	0.919681
0.042000	0.917764
0.043000	0.915849
0.044000	0.913936
0.045000	0.912025
0.046000	0.910116
0.047000	0.908209
0.048000	0.906304
0.049000	0.904401
0.050000	0.902500
0.051000	0.900601
0.052000	0.898704
0.053000	0.896809
0.054000	0.894916
0.055000	0.893025
0.056000	0.891136
0.057000	0.889249
0.058000	0.887364
0.059000	0.885481
0.060000	0.883600
0.061000	0.881721
0.062000	0.879844
0.063000	0.877969
0.064000	0.876096
0.065000	0.874225
0.066000	0.872356
0.067000	0.870489
0.068000	0.868624
0.069000	0.866761
0.070000	0.864900
0.071000	0.863041
0.072000	0.861184
0.073000	0.859329
0.074000	0.857476
0.075000	0.855625
0.076000	0.853776
0.077000	0.851929
0.078000	0.850084
0.079000	0.848241
0.080000	0.846400
0.081000	0.844561
0.082000	0.842724
0.083000	0.840889
0.084000	0.839056
0.085000	0.837225
0.086000	0.835396
0.087000	0.833569
0.088000	0.831744
0.089000	0.829921
0.090000	0.828100
0.091000	0.826281
0.092000	0.824464
0.093000	0.822649
0.094000	0.820836
0.095000	0.819025
0.096000	0.817216
0.097000	0.815409
0.098000	0.813604
0.099000	0.811801
0.100000	0.810000
0.101000	0.808201
0.102000	0.806404
0.103000	0.804609
0.104000	0.802816
0.105000	0.801025
0.106000	0.799236
0.107000	0.797449
0.108000	0.795664
0.109000	0.793881
0.110000	0.792100
0.111000	0.790321
0.112000	0.788544
0.113000	0.786769
0.114000	0.784996
0.115000	0.783225
0.116000	0.781456
0.117000	0.779689
0.118000	0.777924
0.119000	0.776161
0.120000	0.774400
0.121000	0.772641
0.122000	0.770884
0.123000	0.769129
0.124000	0.767376
0.125000	0.765625
0.126000	0.763876
0.127000	0.762129
0.128000	0.760384
0.129000	0.758641
0.130000	0.756900
0.131000	0.755161
0.132000	0.753424
0.133000	0.751689
0.134000	0.749956
0.135000	0.748225
0.136000	0.746496
0.137000	0.744769
0.138000	0.743044
0.139000	0.741321
0.140000	0.739600
0.141000	0.737881
0.142000	0.736164
0.143000	0.734449
0.144000	0.732736
0.145000	0.731025
0.146000	0.729316
0.147000	0.727609
0.148000	0.725904
0.149000	0.724201
0.150000	0.722500
0.151000	0.720801
0.152000	0.719104
0.153000	0.717409
0.154000	0.715716
0.155000	0.714025
0.156000	0.712336
0.157000	0.710649
0.158000	0.708964
